"Data"	"Sessio"	"Realitzat"	"Hora"	"Durada"	"Altitud"	"Pressio"	"Rellancaments"	"Fallida"	"Sondes"
2019-01-12	"nit"	"Si"	"00:11:55"	70	19625	55.6	0	"Correcte"	1
2019-01-13	"mati"	"Si"	"12:27:09"	86	27573	15	0	"Correcte"	1
2019-01-13	"nit"	"Si"	"00:19:36"	78	23338	30.1	0	"Correcte"	1
2019-01-14	"mati"	"Si"	"12:58:33"	117	28991	12	0	"Correcte"	1
2019-01-14	"nit"	"No"	NA	NA	NA	NA	1	"NA"	2
2019-01-15	"mati"	"Si"	"12:34:46"	88	27688	14.8	5	"Correcte"	6 #revisar
2019-01-15	"nit"	"Si"	"00:30:53"	90	27564	15.1	0	"Correcte"	1
2019-01-16	"mati"	"Si"	"12:43:32"	102	28589	12.8	0	"Correcte"	1
2019-01-16	"nit"	"Si"	"00:37:04"	96	27776	14.5	0	"Correcte"	1
2019-01-17	"mati"	"Si"	"12:49:10"	108	29509	11	0	"Correcte"	1
2019-01-17	"nit"	"Si"	"00:14:47"	74	20838	44.9	0	"Correcte"	1
2019-01-18	"mati"	"Si"	"12:51:20"	110	29179	11.7	0	"Correcte"	1
2019-01-18	"nit"	"Si"	"00:26:04"	85	25300	21.7	0	"Correcte"	1
2019-01-19	"mati"	"Si"	"12:20:55"	80	23309	30.2	0	"Correcte"	1
2019-01-19	"nit"	"Si"	"00:46:10"	105	27151	16.2	0	"Correcte"	1
2019-01-20	"mati"	"Si"	"12:25:13"	84	21262	42.4	0	"Correcte"	1
2019-01-20	"nit"	"Si"	"00:43:08"	102	27626	15.1	0	"Correcte"	1
2019-01-21	"mati"	"Si"	"12:31:01"	90	26839	17.2	0	"Correcte"	1
2019-01-21	"nit"	"Si"	"00:30:58"	90	27599	15.1	0	"Correcte"	1
2019-01-22	"mati"	"Si"	"12:33:03"	92	28197	13.8	0	"Correcte"	1
2019-01-22	"nit"	"Si"	"00:44:14"	103	28696	12.8	0	"Correcte"	1
2019-01-23	"mati"	"Si"	"12:17:49"	77	19670	54.4	0	"Correcte"	1
2019-01-23	"nit"	"Si"	"00:28:58"	88	24076	26.7	0	"Correcte"	1
2019-01-24	"mati"	"Si"	"13:02:52"	121	30390	10	0	"Correcte"	1
2019-01-24	"nit"	"Si"	"00:46:23"	105	29122	12	0	"Correcte"	1
2019-01-25	"mati"	"Si"	"12:49:15"	108	28825	12.6	0	"Correcte"	1
2019-01-25	"nit"	"Si"	"00:48:11"	107	29179	12	0	"Correcte"	1
2019-01-26	"mati"	"Si"	"12:07:52"	66	20355	49.8	0	"Correcte"	1
2019-01-26	"nit"	"Si"	"00:19:46"	79	22173	37	0	"Correcte"	1
2019-01-27	"mati"	"Si"	"12:37:01"	96	28346	13.7	0	"Correcte"	1
2019-01-27	"nit"	"Si"	"00:44:14"	103	29382	11.6	0	"Correcte"	1
2019-01-28	"mati"	"Si"	"12:34:08"	93	29181	11.9	0	"Correcte"	1
2019-01-28	"nit"	"Si"	"00:36:24"	95	26509	18.2	0	"Correcte"	1
2019-01-29	"mati"	"Si"	"12:40:17"	99	30233	10.2	0	"Correcte"	1
2019-01-29	"nit"	"Si"	"01:13:46"	132	29130	12	0	"Correcte"	1
2019-01-30	"mati"	"Si"	"12:23:51"	83	24601	24.6	0	"Correcte"	1
2019-01-30	"nit"	"Si"	"00:28:59"	88	23876	27.7	0	"Correcte"	1
2019-01-31	"mati"	"Si"	"12:47:07"	106	29708	11	0	"Correcte"	1
2019-01-31	"nit"	"Si"	"00:16:59"	75	22032	37.5	0	"sCorrecte"	1
2019-02-01	"mati"	"Si"	"12:35:01"	94	28344	13.7	0	"Correcte"	1
2019-02-01	"nit"	"Si"	"00:24:03"	83	24263	26.3	0	"Correcte"	1
# 2019-02-02 no fitxer
# 2019-02-02 no fitxer
2019-02-03	"mati"	"No"	NA	NA	NA	NA	NA	"NA"	NA
2019-02-03	"nit"	"No"	NA	NA	NA	NA	NA	"NA"	NA
2019-02-04	"mati"	"No"	NA	NA	NA	NA	NA	"NA"	NA
2019-02-04	"nit"	"Si"	"00:36:58"	96	24153	27.2	0	"Correcte"	1
# 2019-02-05 no fitxer
# 2019-02-05 no fitxer
2019-02-06	"mati"	"No"	NA	NA	NA	NA	NA	"NA"	NA
2019-02-06	"nit"	"No"	NA	NA	NA	NA	NA	"NA"	NA
2019-02-07	"mati"	"Si"	"12:55:21"	114	31293	NA	1	"B5"	2	#revisar
2019-02-07	"nit"	"Si"	"00:44:56"	103	29915	10.8	0	"Correcte"	1
2019-02-08	"mati"	"Si"	"12:40:45"	100	29894	10.9	0	"Correcte"	1
2019-02-08	"nit"	"Si"	"00:50:47"	110	17805	74.8	0	"Correcte"	1
2019-02-09	"mati"	"Si"	"13:00:26"	119	31303	NA	0	"Correcte"	1
2019-02-09	"nit"	"Si"	"00:46:15"	105	26244	19	0	"Correcte"	1
2019-02-10	"mati"	"Si"	"13:06:39"	125	31571	NA	0	"Correcte"	1
2019-02-10	"nit"	"Si"	"00:48:09"	107	28334	13.7	0	"Correcte"	1
2019-02-11	"mati"	"Si"	"12:42:32"	101	23955	27.5	1	""	1
2019-02-11	"nit"	"No"	NA	NA	NA	NA	1	"NA"	1
2019-02-12	"mati"	"Si"	"12:48:16"	107	30618	NA	0	"Correcte"	1
2019-02-12	"nit"	"Si"	"01:01:26"	120	30668	NA	0	"Correcte"	1
2019-02-13	"mati"	"Si"	"13:05:28"	124	30813	NA	0	"Correcte"	1
2019-02-13	"nit"	"Si"	"00:50:28"	109	30222	10.5	0	"Correcte"	1
2019-02-14	"mati"	"Si"	"12:25:51"	85	11328	222	0	"Correcte"	1
2019-02-14	"nit"	"Si"	"00:49:28"	108	28873	12.8	0	"Correcte"	1
2019-02-15	"mati"	"Si"	"12:53:23"	112	31140	NA	0	"Correcte"	1
2019-02-15	"nit"	"Si"	"00:54:22"	113	30461	10	0	"Correcte"	1
2019-02-16	"mati"	"Si"	"12:47:27"	106	29657	11.3	0	"Correcte"	1
2019-02-16	"nit"	"Si"	"23:54:24"	53	11965	196.7	0	"Correcte"	1
2019-02-17	"mati"	"Si"	"12:59:19"	118	30739	NA	0	"Correcte"	1
2019-02-17	"nit"	"Si"	"00:48:13"	107	28932	12.6	0	"Correcte"	1
2019-02-18	"mati"	"Si"	"13:01:07"	119	29221	12.2	0	"Correcte"	1
2019-02-18	"nit"	"Si"	"00:41:00"	64	18876	63.1	2	"dummy"	2	#revisar
2019-02-19	"mati"	"No"	NA	NA	NA	NA	1	" 2  12"	2
2019-02-19	"nit"	"No"	NA	NA	NA	NA	1	" 2  12"	2
2019-02-20	"mati"	"Si"	"12:31:03"	57	12852	167	3	""	4
2019-02-20	"nit"	"No"	NA	NA	NA	NA	0	"NA"	1
2019-02-21	"mati"	"Si"	"12:21:01"	80	22901	33.3	0	"Correcte"	1
2019-02-21	"nit"	"Si"	"23:40:15"	39	11314	220.8	0	"Correcte"	1
2019-02-22	"mati"	"Si"	"11:48:26"	47	12198	190.5	0	"Correcte"	1
2019-02-22	"nit"	"Si"	"01:00:22"	119	32106	NA	0	"Correcte"	1
2019-02-23	"mati"	"Si"	"12:19:48"	79	24006	28.4	0	"Correcte"	1
2019-02-23	"nit"	"Si"	"00:06:53"	63	19651	57.1	2	""	1
2019-02-24	"mati"	"Si"	"12:42:03"	101	29520	12.1	0	"Correcte"	1
2019-02-24	"nit"	"Si"	"23:55:25"	54	13312	161.1	0	"Correcte"	1
2019-02-25	"mati"	"Si"	"12:35:01"	94	28522	13.8	0	"Correcte"	1
2019-02-25	"nit"	"Si"	"00:39:59"	99	28460	13.8	1	""	1
2019-02-26	"mati"	"Si"	"12:42:06"	101	30431	10.2	1	""	1
2019-02-26	"nit"	"Si"	"00:42:17"	101	28521	13.5	0	"Correcte"	1
2019-02-27	"mati"	"Si"	"12:47:12"	106	30202	10.4	0	"Correcte"	1
2019-02-27	"nit"	"Si"	"00:53:11"	112	31064	NA	0	"Correcte"	1
2019-02-28	"mati"	"Si"	"12:46:05"	105	30385	10.2	0	"Correcte"	1
2019-02-28	"nit"	"Si"	"00:39:03"	98	28490	13.7	0	"Correcte"	1
2019-03-01	"mati"	"Si"	"12:57:21"	116	30154	10.7	0	"Correcte"	1
2019-03-01	"nit"	"Si"	"00:53:14"	112	29171	12.4	0	"Correcte"	1
2019-03-02	"mati"	"Si"	"12:42:00"	100	29784	11.3	2	""	1
2019-03-02	"nit"	"No"	NA	NA	NA	NA	0	"NA"	1
2019-03-03	"mati"	"Si"	"12:51:15"	0	30648	10.0	0	"Correcte"	1 #reconstruït manualment
2019-03-03	"nit"	"Si"	"00:49:12"		28406	14.1	0	"Correcte"	1 #reconstruït menualment
2019-03-04	"mati"	"Si"	"12:54:22"	113	29154	12.6	0	"Correcte"	1
2019-03-04	"nit"	"Si"	"00:23:55"	83	24122	27.4	0	"Correcte"	1
2019-03-05	"mati"	"Si"	"12:49:13"	108	30840	NA	0	"Correcte"	1
2019-03-05	"nit"	"Si"	"00:41:06"	100	28438	14	0	"Correcte"	1
2019-03-06	"mati"	"Si"	"13:08:36"	127	31608	NA	0	"Correcte"	1
2019-03-06	"nit"	"Si"	"23:54:42"	53	15291	113.3	0	"Correcte"	1
2019-03-07	"mati"	"Si"	"12:54:23"	113	29521	12	1	"dummy"	1	#revisar
2019-03-07	"nit"	"Si"	"00:49:23"	108	29980	11.3	0	"Correcte"	1
2019-03-08	"mati"	"Si"	"12:52:14"	111	29943	11.5	0	"Correcte"	1
2019-03-08	"nit"	"Si"	"01:35:01"	112	30280	10.9	1	"dummy"	2       #revisar
2019-03-09	"mati"	"Si"	"12:40:21"	99	29383	12.7	0	"Correcte"	1
2019-03-09	"nit"	"Si"	"00:46:09"	105	30025	11.5	1	"dummy"	1	#revisar
2019-03-10	"mati"	"Si"	"12:38:02"	97	30384	10.9	0	"Correcte"	1
2019-03-10	"nit"	"Si"	"00:47:11"	106	30717	10.4	0	"Correcte"	1
2019-03-11	"mati"	"Si"	"12:53:17"	112	31417	NA	0	"Correcte"	1
2019-03-11	"nit"	"Si"	"00:59:21"	118	30459	10.9	0	"Correcte"	1
2019-03-12	"mati"	"Si"	"12:55:14"	114	30211	11.4	0	"Correcte"	1
2019-03-12	"nit"	"Si"	"00:45:09"	104	29709	12.2	0	"Correcte"	1
2019-03-13	"mati"	"Si"	"12:42:17"	101	29513	12.7	0	"Correcte"	1
2019-03-13	"nit"	"Si"	"00:50:15"	109	27577	16.6	0	"Correcte"	1
2019-03-14	"mati"	"Si"	"12:50:12"	109	30692	10.4	1	"dummy"	1
2019-03-14	"nit"	"Si"	"00:46:48"	105	30054	11.4	0	"Correcte"	1
2019-03-15	"mati"	"Si"	"12:36:07"	95	29643	12.1	0	"Correcte"	1
2019-03-15	"nit"	"Si"	"00:35:00"	94	28664	13.9	0	"Correcte"	1
2019-03-16	"mati"	"Si"	"12:44:12"	103	29789	11.7	0	"Correcte"	1
2019-03-16	"nit"	"Si"	"00:56:16"	115	30848	10	0	"Correcte"	1
2019-03-17	"mati"	"Si"	"12:55:35"	102	29908	11.6	1	"dummy"	2
2019-03-17	"nit"	"Si"	"00:26:56"	86	24089	28.1	0	"Correcte"	1
2019-03-18	"mati"	"Si"	"12:36:12"	95	27083	17.7	0	"Correcte"	1
2019-03-18	"nit"	"Si"	"00:49:13"	108	29525	12.2	0	"Correcte"	1
2019-03-19	"mati"	"Si"	"12:47:06"	106	29841	11.8	0	"Correcte"	1
2019-03-19	"nit"	"No"	NA	NA	NA	NA	NA	"NA"	NA
2019-03-20	"mati"	"Si"	"12:53:15"	112	29379	12.5	1	"dummy"	1
2019-03-20	"nit"	"Si"	"00:31:57"	91	26042	20.9	0	"Correcte"	1
2019-03-21	"mati"	"Si"	"12:53:40"	112	30742	10.3	0	"Correcte"	1
2019-03-21	"nit"	"Si"	"00:46:09"	105	30544	10.6	0	"Correcte"	1
2019-03-22	"mati"	"Si"	"12:45:11"	104	29774	12	0	"Correcte"	1
2019-03-22	"nit"	"Si"	"00:43:09"	102	29309	12.8	0	"Correcte"	1
2019-03-23	"mati"	"Si"	"12:41:00"	100	25088	24.4	0	"Correcte"	1
2019-03-23	"nit"	"Si"	"00:31:55"	91	24092	28.5	0	"Correcte"	1
2019-03-24	"mati"	"Si"	"12:44:12"	103	28053	15.4	0	"Correcte"	1
2019-03-24	"nit"	"Si"	"00:50:56"	100	27943	15.6	2	"B11"	2
2019-03-25	"mati"	"Si"	"12:49:12"	108	29652	12.1	0	"Correcte"	1
2019-03-25	"nit"	"Si"	"23:54:32"	53	14839	123.6	0	"Correcte"	1
2019-03-26	"mati"	"Si"	"12:40:00"	99	27547	16.5	0	"Correcte"	1
2019-03-26	"nit"	"Si"	"00:50:15"	109	30494	10.6	0	"Correcte"	1
2019-03-27	"mati"	"Si"	"12:46:06"	105	30113	11.2	0	"Correcte"	1
2019-03-27	"nit"	"Si"	"00:45:17"	104	31488	NA	0	"Correcte"	1
2019-03-28	"mati"	"Si"	"12:46:09"	105	29419	12.7	0	"Correcte"	1
2019-03-28	"nit"	"Si"	"00:28:10"	87	23369	32.4	0	"Correcte"	1
2019-03-29	"mati"	"Si"	"12:33:58"	93	26968	18.6	0	"Correcte"	1
2019-03-29	"nit"	"Si"	"00:43:05"	102	28831	14.1	0	"Correcte"	1
2019-03-30	"mati"	"Si"	"12:57:21"	116	30198	11.6	0	"Correcte"	1
2019-03-30	"nit"	"Si"	"00:46:13"	105	30477	11	1	"B11"	1
2019-03-31	"mati"	"Si"	"12:47:08"	106	29989	11.9	0	"Correcte"	1
2019-03-31	"nit"	"Si"	"00:20:49"	80	21559	43	0	"Correcte"	1
2019-04-01	"mati"	"Si"	"12:43:11"	102	28032	15.9	0	"Correcte"	1
2019-04-01	"nit"	"Si"	"00:51:15"	110	29254	13.2	0	"Correcte"	1
2019-04-02	"mati"	"Si"	"12:41:17"	100	28240	15.4	0	"Correcte"	1
2019-04-02	"nit"	"Si"	"00:15:47"	75	21024	46.6	0	"Correcte"	1
2019-04-03	"mati"	"Si"	"12:27:58"	87	23994	29.3	0	"Correcte"	1
2019-04-03	"nit"	"Si"	"23:54:23"	53	16099	100.2	0	"Correcte"	1
2019-04-04	"mati"	"Si"	"12:03:51"	62	17464	80.3	0	"Correcte"	1
2019-04-04	"nit"	"Si"	"00:08:43"	67	18572	68.2	0	"Correcte"	1
2019-04-05	"mati"	"Si"	"12:44:08"	103	28763	13.8	0	"Correcte"	1
2019-04-05	"nit"	"Si"	"00:34:01"	93	25282	23.5	0	"Correcte"	1
2019-04-06	"mati"	"Si"	"12:35:05"	94	27042	17.9	0	"Correcte"	1
2019-04-06	"nit"	"Si"	"01:11:11"	130	29735	11.7	0	"Correcte"	1
2019-04-07	"mati"	"Si"	"12:39:50"	98	27271	17.4	0	"Correcte"	1
2019-04-07	"nit"	"Si"	"00:37:00"	96	24647	26.2	1	"B11"	1
2019-04-08	"mati"	"Si"	"12:41:03"	100	27355	17.2	0	"Correcte"	1
2019-04-08	"nit"	"Si"	"00:46:13"	105	25391	23.3	0	"Correcte"	1
2019-04-09	"mati"	"Si"	"12:40:06"	99	27475	16.9	0	"Correcte"	1
2019-04-09	"nit"	"Si"	"00:34:58"	94	25382	23.3	0	"Correcte"	1
2019-04-10	"mati"	"Si"	"12:57:21"	116	30486	10.6	0	"Correcte"	1
2019-04-10	"nit"	"Si"	"00:48:09"	107	29565	12.2	0	"Correcte"	1
2019-04-11	"mati"	"Si"	"12:46:19"	105	29783	11.9	0	"Correcte"	1
2019-04-11	"nit"	"Si"	"23:41:14"	40	12680	170.8	0	"Correcte"	1
2019-04-12	"mati"	"Si"	"11:44:18"	43	13924	141.3	0	"Correcte"	1
2019-04-12	"nit"	"Si"	"00:24:52"	84	24110	28.7	0	"Correcte"	1
2019-04-13	"mati"	"Si"	"12:41:22"	100	28956	13.6	0	"Correcte"	1
2019-04-13	"nit"	"Si"	"00:49:12"	108	27957	16	0	"Correcte"	1
2019-04-14	"mati"	"Si"	"12:19:49"	79	12070	197.1	0	"Correcte"	1
2019-04-14	"nit"	"Si"	"00:44:08"	103	28629	14.4	0	"Correcte"	1
2019-04-15	"mati"	"Si"	"12:41:07"	100	29317	13.2	0	"Correcte"	1
2019-04-15	"nit"	"Si"	"00:40:09"	99	28538	14.6	0	"Correcte"	1
2019-04-16	"mati"	"Si"	"12:19:46"	79	20970	47.1	0	"Correcte"	1
2019-04-16	"nit"	"Si"	"00:09:38"	68	15409	114.8	0	"Correcte"	1
2019-04-17	"mati"	"Si"	"12:28:56"	88	25644	22.8	0	"Correcte"	1
2019-04-17	"nit"	"Si"	"00:14:02"	73	20763	48.8	0	"Correcte"	1
2019-04-18	"mati"	"Si"	"12:44:06"	103	30043	11.7	0	"Correcte"	1
2019-04-18	"nit"	"Si"	"00:43:08"	102	27766	16.4	0	"Correcte"	1
2019-04-19	"mati"	"Si"	"12:41:25"	100	26856	19	0	"Correcte"	1
2019-04-19	"nit"	"Si"	"00:44:08"	103	29301	12.9	0	"Correcte"	1
2019-04-20	"mati"	"Si"	"12:29:16"	88	29168	13.2	0	"Correcte"	1
2019-04-20	"nit"	"Si"	"00:20:50"	80	21649	42.2	0	"Correcte"	1
2019-04-21	"mati"	"Si"	"12:30:18"	89	25472	23.1	0	"Correcte"	1
2019-04-21	"nit"	"Si"	"00:24:05"	83	18368	70.7	0	"Correcte"	1
2019-04-22	"mati"	"Si"	"11:44:20"	43	13030	163.4	0	"Correcte"	1
2019-04-22	"nit"	"Si"	"00:31:02"	90	11346	211.4	0	"Correcte"	1
2019-04-23	"mati"	"Si"	"12:14:45"	74	20460	50.6	0	"Correcte"	1
2019-04-23	"nit"	"Si"	"00:15:43"	75	19530	58.5	0	"Correcte"	1
2019-04-24	"mati"	"Si"	"12:10:01"	68	19943	55.3	0	"Correcte"	1
2019-04-24	"nit"	"Si"	"00:56:22"	115	30081	11.8	0	"Correcte"	1
2019-04-25	"mati"	"Si"	"12:22:12"	81	24247	28.3	0	"Correcte"	1
2019-04-25	"nit"	"Si"	"01:07:27"	126	31223	10	0	"Correcte"	1
2019-04-26	"mati"	"Si"	"11:54:23"	52	14833	125.4	0	"Correcte"	1
2019-04-26	"nit"	"Si"	"00:35:03"	94	29946	11.9	0	"Correcte"	1
2019-04-27	"mati"	"Si"	"12:58:29"	117	29664	12.4	0	"Correcte"	1
2019-04-27	"nit"	"Si"	"00:32:01"	91	24971	25.2	0	"Correcte"	1
2019-04-28	"mati"	"Si"	"12:58:18"	117	30852	10.3	0	"Correcte"	1
2019-04-28	"nit"	"Si"	"00:08:34"	67	19539	59.4	0	"Correcte"	1
2019-04-29	"mati"	"Si"	"12:52:13"	111	29362	12.8	0	"Correcte"	1
2019-04-29	"nit"	"Si"	"00:29:57"	89	22672	35.7	0	"Correcte"	1
2019-04-30	"mati"	"Si"	"12:41:06"	100	28546	14.5	0	"Correcte"	1
2019-04-30	"nit"	"Si"	"00:46:10"	105	27927	15.9	0	"Correcte"	1
2019-05-01	"mati"	"Si"	"12:39:05"	98	27623	16.7	0	"Correcte"	1
2019-05-01	"nit"	"Si"	"00:40:04"	99	26838	18.8	0	"Correcte"	1
2019-05-02	"mati"	"Si"	"12:20:48"	80	22918	34.4	0	"Correcte"	1
2019-05-02	"nit"	"Si"	"00:47:09"	106	29798	12.2	0	"Correcte"	1
2019-05-03	"mati"	"Si"	"12:15:54"	75	18441	70.3	0	"Correcte"	1 #reconstruït
2019-05-03	"nit"	"No"	NA	NA	NA	NA	NA	"NA"	NA #reconstruït
2019-05-04	"mati"	"No"	NA	NA	NA	NA	0	"NA"	1
2019-05-04	"nit"	"No"	NA	NA	NA	NA	NA	"NA"	NA
2019-05-05	"mati"	"Si"	"12:21:48"	81	20403	51.6	0	"Correcte"	1
2019-05-05	"nit"	"No"	NA	NA	NA	NA	0	"B11"	1
2019-05-06	"mati"	"Si"	"12:39:01"	98	27878	16.5	0	"Correcte"	1
2019-05-06	"nit"	"Si"	"01:22:39"	141	31443	NA	0	"Correcte"	1
2019-05-07	"mati"	"Si"	"12:57:20"	116	28510	15	0	"Correcte"	1
2019-05-07	"nit"	"Si"	"00:12:43"	71	19646	58.7	0	"Correcte"	1
2019-05-08	"mati"	"Si"	"12:27:54"	87	24892	26.1	0	"Correcte"	1
2019-05-08	"nit"	"Si"	"00:22:49"	82	22324	38.7	0	"Correcte"	1
2019-05-09	"mati"	"Si"	"12:45:16"	104	29143	13.5	0	"Correcte"	1
2019-05-09	"nit"	"Si"	"00:26:15"	85	22231	39.3	0	"Correcte"	1
2019-05-10	"mati"	"Si"	"12:49:12"	108	30165	11.6	0	"Correcte"	1
2019-05-10	"nit"	"Si"	"00:40:05"	99	27131	18.3	0	"Correcte"	1
2019-05-11	"mati"	"Si"	"12:44:26"	103	29819	12.2	0	"Correcte"	1
2019-05-11	"nit"	"Si"	"00:40:02"	99	29617	12.5	0	"Correcte"	1
2019-05-12	"mati"	"Si"	"12:42:16"	101	26919	19	0	"Correcte"	1
2019-05-12	"nit"	"Si"	"00:39:08"	98	26449	20.3	0	"Correcte"	1
2019-05-13	"mati"	"Si"	"12:21:51"	81	23720	31.1	0	"Correcte"	1
2019-05-13	"nit"	"Si"	"00:27:16"	86	25487	23.6	0	"Correcte"	1
2019-05-14	"mati"	"Si"	"12:16:45"	76	18811	68.1	0	"Correcte"	1
2019-05-14	"nit"	"Si"	"00:23:09"	82	25029	25.4	0	"Correcte"	1
2019-05-15	"mati"	"Si"	"12:41:04"	100	29253	13.3	0	"Correcte"	1
2019-05-15	"nit"	"Si"	"00:44:24"	103	28992	13.9	0	"Correcte"	1
2019-05-16	"mati"	"Si"	"12:32:57"	92	23489	32.3	0	"Correcte"	1
2019-05-16	"nit"	"Si"	"00:53:13"	112	29650	12.6	0	"Correcte"	1
2019-05-17	"mati"	"Si"	"12:19:49"	79	20986	48	0	"Correcte"	1
2019-05-17	"nit"	"Si"	"00:20:53"	80	18098	75.1	0	"Correcte"	1
2019-05-18	"mati"	"Si"	"12:48:25"	107	30907	10.6	0	"Correcte"	1
2019-05-18	"nit"	"Si"	"00:41:15"	100	28714	14.5	0	"Correcte"	1
2019-05-19	"mati"	"Si"	"12:43:16"	102	28385	15.3	0	"Correcte"	1
2019-05-19	"nit"	"Si"	"00:30:00"	89	23707	31.3	0	"Correcte"	1
2019-05-20	"mati"	"Si"	"12:40:04"	99	28094	15.9	0	"Correcte"	1
2019-05-20	"nit"	"Si"	"00:45:09"	104	29588	12.7	0	"Correcte"	1
2019-05-21	"mati"	"Si"	"12:29:59"	89	26464	20.4	0	"Correcte"	1
2019-05-21	"nit"	"Si"	"00:40:07"	99	28807	14.3	0	"Correcte"	1
2019-05-22	"mati"	"Si"	"12:46:11"	105	27979	16.3	0	"Correcte"	1
2019-05-22	"nit"	"Si"	"00:39:12"	98	27012	18.8	0	"Correcte"	1
2019-05-23	"mati"	"Si"	"12:49:18"	108	28198	15.7	0	"Correcte"	1
2019-05-23	"nit"	"Si"	"00:45:39"	104	27874	16.5	0	"Correcte"	1
2019-05-24	"mati"	"Si"	"12:38:14"	97	19791	58.6	0	"Correcte"	1
2019-05-24	"nit"	"Si"	"01:47:46"	100	16285	101.4	1	"B3"	2 #reconstruït
2019-05-25	"mati"	"Si"	"12:29:56"	89	20512	52	0	"Correcte"	1
2019-05-25	"nit"	"Si"	"00:53:27"	112	30430	11.4	0	"Correcte"	1
2019-05-26	"mati"	"Si"	"12:46:23"	105	28866	14.4	0	"Correcte"	1
2019-05-26	"nit"	"Si"	"00:41:03"	100	25656	23.3	0	"Correcte"	1
2019-05-27	"mati"	"Si"	"12:31:59"	91	23884	30.7	0	"Correcte"	1
2019-05-27	"nit"	"Si"	"00:24:52"	84	18404	72.2	0	"Correcte"	1
2019-05-28	"mati"	"Si"	"12:49:09"	108	28288	16	0	"Correcte"	1
2019-05-28	"nit"	"Si"	"00:28:57"	88	21343	45.7	0	"Correcte"	1
2019-05-29	"mati"	"Si"	"12:42:12"	101	26833	19.8	0	"Correcte"	1
2019-05-29	"nit"	"Si"	"00:51:20"	110	28673	15	0	"Correcte"	1
2019-05-30	"mati"	"Si"	"12:41:07"	100	28340	15.8	0	"Correcte"	1
2019-05-30	"nit"	"Si"	"00:58:22"	117	31476	NA	0	"Correcte"	1
2019-05-31	"mati"	"Si"	"12:57:16"	116	30206	11.8	0	"Correcte"	1
2019-05-31	"nit"	"Si"	"00:58:20"	117	30972	10.5	0	"Correcte"	1
2019-06-01	"mati"	"Si"	"13:02:21"	121	28750	14.6	0	"Correcte"	1
2019-06-01	"nit"	"Si"	"00:57:20"	116	30603	11.1	0	"Correcte"	1
2019-06-02	"mati"	"Si"	"13:07:32"	126	30443	11.5	0	"Correcte"	1
2019-06-02	"nit"	"Si"	"00:29:14"	88	22416	39.1	0	"Correcte"	1
2019-06-03	"mati"	"Si"	"12:36:05"	95	24717	27.4	0	"Correcte"	1
2019-06-03	"nit"	"Si"	"00:43:06"	102	25697	23.4	0	"Correcte"	1
2019-06-04	"mati"	"Si"	"12:21:15"	80	20703	51.1	0	"Correcte"	1
2019-06-04	"nit"	"Si"	"00:49:11"	108	28837	14.6	0	"Correcte"	1
2019-06-05	"mati"	"Si"	"12:32:24"	91	23587	32.5	0	"Correcte"	1
2019-06-05	"nit"	"Si"	"00:47:59"	106	25829	22.8	0	"Correcte"	1
2019-06-06	"mati"	"Si"	"12:28:00"	87	22497	38.6	0	"Correcte"	1
2019-06-06	"nit"	"Si"	"01:13:29"	132	32507	NA	0	"Correcte"	1
2019-06-07	"mati"	"Si"	"12:25:59"	85	23364	33.9	0	"Correcte"	1
2019-06-07	"nit"	"Si"	"00:57:29"	116	29460	13.5	0	"Correcte"	1
2019-06-08	"mati"	"Si"	"12:46:22"	105	27412	18.5	0	"Correcte"	1
2019-06-08	"nit"	"Si"	"00:56:29"	115	27671	17.6	0	"Correcte"	1
2019-06-09	"mati"	"Si"	"12:41:31"	100	26086	22.4	0	"Correcte"	1
2019-06-09	"nit"	"Si"	"01:49:19"	168	32883	NA	0	"Correcte"	1
2019-06-10	"mati"	"Si"	"12:48:10"	107	28319	15.8	0	"Correcte"	1
2019-06-10	"nit"	"Si"	"00:44:05"	103	25438	24.5	0	"Correcte"	1
2019-06-11	"mati"	"Si"	"12:17:53"	67	19455	62.3	1	"dummy"	2
2019-06-11	"nit"	"Si"	"00:45:17"	104	27024	19.1	0	"Correcte"	1
2019-06-12	"mati"	"Si"	"12:37:59"	97	25030	26.2	0	"Correcte"	1
2019-06-12	"nit"	"Si"	"00:31:57"	91	23271	34.3	0	"Correcte"	1
2019-06-13	"mati"	"Si"	"12:58:22"	117	30820	10.9	0	"Correcte"	1
2019-06-13	"nit"	"No"	NA	NA	NA	NA	0	"B2"	1
2019-06-14	"mati"	"Si"	"12:16:53"	76	19999	57.7	0	"Correcte"	1
2019-06-14	"nit"	"Si"	"00:49:12"	108	27585	17.7	0	"Correcte"	1
2019-06-15	"mati"	"Si"	"12:26:51"	86	23101	35.3	0	"Correcte"	1
2019-06-15	"nit"	"Si"	"00:51:13"	110	24234	29.7	0	"Correcte"	1
2019-06-16	"mati"	"Si"	"12:36:02"	95	25428	24.8	0	"Correcte"	1
2019-06-16	"nit"	"Si"	"00:55:36"	114	29534	13.3	0	"Correcte"	1
2019-06-17	"mati"	"Si"	"12:32:56"	92	23181	34.9	0	"Correcte"	1
2019-06-17	"nit"	"Si"	"00:45:06"	104	28112	16.5	0	"Correcte"	1
2019-06-18	"mati"	"Si"	"12:51:14"	110	27637	17.7	0	"Correcte"	1
2019-06-18	"nit"	"Si"	"00:42:27"	101	29005	14.4	0	"Correcte"	1
